link_wine,titulo,comentario_sommelier,preco_total,preco_associado,desconto,tipo,uvas,pais,regiao,vinicola,teor_alcoolico,amadurecimento,classificacao,visual,aroma,gustativo,temperatura_servico,potencial_guarda,harmonizacao,quantidade_avaliacoes,nota
https://www.wine.com.br/vinhos/flor-d-englora-d-o-montsant-garnatxa-2012-/prod18203.html,Flor d`Englora D.O. Montsant Garnatxa 2012.,"Delicioso tinto com aromas frutados e florais, de paladar de bom corpo, acidez agradável, taninos macios e bom final. O Flor d'Englora Garnatxa é produzido a partir de vinhas de Garnacha de 35 anos de idade, com baixa produção natural, gerando assim uvas com intensa concentração de compostos, o que se reflete na riqueza de aromas e sabores deste exemplar. Cellers Baronia del Montsant, vinícola que o elabora, possui uma clara filosofia de produção de vinhos diferentes e exclusivos. Por sua qualidade recebeu a Medalha de Ouro do concurso internacional Mundus Vini.",74.9,47.12,37.0,Tinto,Garnatxa (100%),Espanha,Montsant,Cellers Baronia del Montsant,13.50% ABV,Não passa por amadurecimento.,Seco,Rubi,"Frutas negras maduras, floral","Bom corpo, taninos macios, frutado, acidez agradável, bom final",16 °C,6 anos,"Nhoque à bolonhesa, risoto de tomate seco, pernil assado em molho de vinho, cupim no bafo, panceta recheada, e queijos semiduros.",7.0,2.0
https://www.wine.com.br/vinhos/la-mora-d-o-c-maremma-toscana-rosso-2015/prod19032.html,La Mora D.O.C. Maremma Toscana Rosso 2015,Maremma Toscana é uma região que foi regulamentada recentemente. Era uma I.G.T. que foi elevada à D.O.C. em 2011 e adicionada às 39 denominações existentes na Toscana. Este tinto foi pontuado pelo crítico James Suckling e premiado com medalha de ouro na Berliner Wein Trophy e medalha de prata na Mundus Vini.,95.5,81.18,15.0,Tinto,"Cabernet Sauvignon (50%), Merlot (50%)",Itália,Maremma Toscana,Cecchi,13.50% ABV,Parte do vinho em tanques de aço inox e parte em barricas de carvalho por 4 meses.,Seco,Rubi,"Frutas vermelhas, amadeirado, especiarias, folhas secas","Médio corpo, frutado, folhas secas, amadeirado, fresco, taninos macios",15 °C,5 anos,"Bife ancho com batatas assadas, lasanha à bolonhesa, mix de queijos e embutidos, risoto de rabada, t-bone com polenta, legumes gratinados.",22.0,4.0
https://www.wine.com.br/vinhos/miguel-torres-reserva-de-pueblo-pais-2016/prod18221.html,Miguel Torres Reserva De Pueblo País 2016,"Este vinho é elaborado com a País, uma das uvas tintas mais antigas do Chile, e que quase entrou em extinção. Com características marcantes, essa variedade possui um estilo rústico muito típico. Produzido pela Miguel Torres, esse rótulo traz uma roda, para representar o trabalho agrícola.",73.5,47.48,35.0,Tinto,País (100%),Chile,Valle del Maule,Miguel Torres,12.00% ABV,Não passa por amadurecimento. ,Seco,Rubi,"Cereja negra, ameixa madura","Corpo de leve para médio, boa acidez, taninos presentes, ",15 °C,4 anos,"Quiche de bacon, escalopes de mignon, talharim com ragu de cordeiro, galinhada, risoto de queijo, pizzas.",4.0,4.0
https://www.wine.com.br/vinhos/witral-gran-reserva-syrah-2016/prod20619.html,Witral Gran Reserva Syrah 2016,"O nome Witral significa ""tear"" na língua dos Mapuches, e expressa uma das mais antigas tradições desse povo. Essa civilização habitou o Valle del Limarí, região vitivinícola chilena que dá vida a esse tinto. Esse Gran Reserva é produzido com a Syrah, que a cada safra se destaca mais nesse excepcional terroir.",114.2,55.33,52.0,Tinto,Syrah (100%),Chile,Valle del Limarí,Viña Tabalí,14.00% ABV,10 meses em barricas de carvalho francês.,Seco,Rubi intenso,"Frutas negras, amendoim, tostado, especiarias, cedro","Corpo de médio para encorpado, taninos firmes, boa acidez, complexo, amadeirado, leve frutado",15 °C,6 anos,"Filé à Osvaldo Aranha, costelinha suína, espaguete à putanesca, rosbife com crosta de especiarias, arroz de pato, escalope de mignon.",4.0,4.5
https://www.wine.com.br/vinhos/cecchi-bonizio-i-g-t-toscana-rosso-2013/prod16862.html,Cecchi Bonizio I.G.T. Toscana Rosso 2013,"Frutas vermelhas e negras maduras como framboesa, amora e cereja são os aromas desse tinto de paladar fresco, com taninos macios e notas frutadas. Esse exemplar traz um assemblage de Merlot, colhida na área costeira de Maremma, com Sangiovese, cultivada nas colinas da área de produção do Chianti Clasico.",72.9,51.43,29.0,Tinto,"Merlot (80%), Sangiovese (20%)",Itália,Toscana,Cecchi,13.00% ABV,Em tanques de aço inox.,Seco,Rubi.,"Frutas vermelhas e negras maduras como framboesa, amora e cereja.","Fresco, com taninos macios e notas frutadas.",15 °C,5 anos,"Espaguete ao sugo, risoto de parmesão, lasanha de berinjela com queijo, pizza marguerita, iscas de filé-mignon, carpaccio de carne. ",11.0,3.0
https://www.wine.com.br/vinhos/barahonda-sin-madera-monastrell-2016-/prod17770.html,Barahonda Sin-Madera Monastrell 2016.,"Tinto com aromas de frutas vermelhas e negras, com toque de especiarias e traço floral. Em boca se mostra frutado, equilibrado, de médio corpo, taninos macios, fresco e com bom final. O Barahonda Sin-Madera, como o próprio nome sugere, não passa por envelhecimento em carvalho, para evidenciar os aromas e sabores da uva Monastrell, ainda pouco conhecida pelos brasileiros, mas que reina no território espanhol, principalmente em Yecla, região desse vinho.",72.8,61.88,15.0,Tinto,Monastrell (100%),Espanha,Yecla,Barahonda,15.00% ABV,3 meses em garrafa.,Seco,Rubi,"Frutas vermelhas, frutas negras, especiarias, floral","Frutado, equilibrado, médio corpo, taninos macios, fresco, bom final",15 °C,7 anos,"Chouriço, pizza com queijo brie e presunto cru, risoto de alho-poró, nhoque ao gorgonzola, bombom de alcatra, porchetta.",18.0,4.0
https://www.wine.com.br/vinhos/partridge-gran-reserva-malbec-2016-/prod20179.html,Partridge Gran Reserva Malbec 2016.,"Elaborado com uvas selecionadas e colhidas à mão, esse Gran Reserva, traz a expressão da uva Malbec cultivada em Mendoza uma região argentina responsável pela maior parte da produção de vinhos do país, reconhecida por originar grandes rótulos dessa variedade.",92.5,78.63,15.0,Tinto,Malbec (100%),Argentina,Mendoza,Viña Las Perdices,14.00% ABV,18 meses em barricas novas de carvalho (90% francês e 10% americano).,Seco,Rubi,"Frutas maduras, tosta, especiarias, chocolate","Estruturado, amadeirado, taninos presentes, fresco",15 °C,7 anos,"Bife de chorizo, risoto de funghi, filé à Wellington, estrogonofe de mignon, nhoque com ragu de cordeiro, queijos semiduros.",16.0,4.5
https://www.wine.com.br/vinhos/toro-loco-reserva-barricas-d-o-utiel-requena-2014/prod21870.html,Toro Loco Reserva Barricas D.O. Utiel-Requena 2014,"Esse exemplar traz no rótulo o termo Reserva, que na Espanha faz referência ao tempo de amadurecimento do vinho. A regra da região Utiel-Requena exige que os tintos tenham um envelhecimento mínimo de três anos, entre barricas de carvalho e garrafa, como você pode comprovar na sua taça.",87.9,56.04,36.0,Tinto,"Merlot, Tempranillo, Bobal, Syrah",Espanha,Utiel-Requena,BVC Bodegas,13.00% ABV,"12 meses em barricas de carvalho, mais 24 meses em garrafa.",Seco,Rubi intenso,"Frutas maduras, amadeirado, especiarias","Médio corpo, acidez agradável, frutado, amadeirado, taninos presentes",16 °C,7 anos,"Risoto de paio com couve frita, berinjela à parmegiana, maminha na brasa, nhoque de abóbora com ragu de carne-seca, lasanha gratinada, iscas de filé-mignon.",5.0,4.5
https://www.wine.com.br/vinhos/luna-beberide-do-bierzo-mencia-2016/prod16770.html,Luna Beberide Do Bierzo Mencía 2016,"Este tinto pontuado por Robert Parker traz a Mencía, a variedade principal cultivada na pequena região espanhola de Bierzo, em Castilla y León. Sem estágio em barricas de carvalho, este exemplar exibe uma expressão varietal pura desta uva.",79.0,67.15,15.0,Tinto,Mencía (100%),Espanha,Bierzo,Luna Beberide,13.50% ABV,,Seco,Vermelho intenso.,"Notas de mirtilos, framboesas, amoras morangos e traços minerais.","Frutado, macio, elegante e com bom frescor.",15 °C,6 anos,"Stinco suíno com tian de legumes, frango ao molho teriyaki, risoto de gouda com presunto cru, tapas espanholas, espaguete com morcela assada, queijos semiduros. ",8.0,4.5
https://www.wine.com.br/vinhos/espumante-j-raventos-roig-d-o-cava-brut/prod19063.html,Espumante J. Raventós Roig D.O. Cava Brut,"Esse legítimo Cava, traz em seu nome uma referência a Josep Raventós Roig, um importante médico e escritor espanhol do século XX. Assinado pela Mas Oliver, uma das mais antigas vinícolas de Penedès e que mantém um processo de produção mais artesanal, esse cremoso espumante traz as uvas clássicas da região.",78.9,55.0,30.0,Espumante,"Xarel-lo, Parellada, Macabeo",Espanha,Penedès,Mas Oliver,11.50% ABV,15 meses em garrafa sobre as borras finas ,Brut,Amarelo-claro,"Frutas amarelas, brioche","Corpo de leve para médio, boa cremosidade, acidez agradável",8 °C,4 anos,"Sorrentinos recheados com salmão e camarão, tapas espanholas, queijo empanado, espaguete de legumes com peixe grelhado, espetinho de frango com vegetais, panqueca quatro queijos.",2.0,5.0
https://www.wine.com.br/vinhos/las-torres-reserva-cabernet-sauvignon-2016/prod20775.html,Las Torres Reserva Cabernet Sauvignon 2016,"Esse vinho que mescla fruta e madeira, traz a Cabernet Sauvignon, uma uva que é o cruzamento entre a tinta Cabernet Franc com a branca Sauvignon Blanc. Esse rótulo traz o selo Fair Trade, que representa o conceito de um comércio justo, que preza pelo respeito, sustentabilidade, garante o direito dos trabalhadores, entre outros objetivos.",78.9,40.91,48.0,Tinto,Cabernet Sauvignon (100%),Chile,Valle Central ,Miguel Torres,13.50% ABV,6 meses em barricas de carvalho francês.,Seco,Rubi,"Frutas vermelhas, frutas negras, especiarias","Corpo de médio para encorpado, taninos presentes, boa acidez",15 °C,5 anos,"Peito de peru recheado com farofa, bolinho de batata com champignon, canelone de queijo, risoto de calabresa, pimentão recheado, carne de panela.",18.0,3.5
https://www.wine.com.br/vinhos/senorio-de-aldaz-roble-d-o-navarra-2015/prod19233.html,Señorío de Aldaz Roble D.O. Navarra 2015,"Elaborado em Navarra, uma região localizada no norte da Espanha, este exemplar traz estampado em seu rótulo o termo Roble. Nesta Denominação de Origem essa classificação só pode ser utilizada em vinhos tintos que permaneceram em barricas de carvalho por um período mínimo de 3 meses.",-1.0,-1.0,,Tinto,"Tempranillo (40%), Cabernet Sauvignon (30%), Merlot (30%)",Espanha,Navarra,Bodegas Vega del Castillo,13.50% ABV,9 meses em barricas de carvalho americano.,Seco,Rubi com reflexos granada,"Maduro, ameixa cozida, frutas secas, especiarias, terroso","Saboroso, boa acidez, taninos presentes, médio corpo",15 °C,5 anos,"Pizza de linguiça e champignon, estrogonofe de filé com chips de batata, talharim com ragu de costela, lasanha de carne, batatas recheadas, escondidinho de carne seca com queijo.",16.0,4.0
https://www.wine.com.br/vinhos/las-torres-reserva-carmenere-2017/prod20774.html,Las Torres Reserva Carménère 2017,"Com características típicas da Carménère cultivada no Chile, esse tinto traz no rótulo o selo Fair Trade, que representa o Comércio Justo. Assinado pela experiente Miguel Torres, esse vinho integra a linha Las Torres, cujo nome faz referência às mais importantes montanhas da Patagônia chilena, a Torres del Paine.",78.9,40.91,48.0,Tinto,Carménère (100%),Chile,Valle Central ,Miguel Torres,13.50% ABV,6 meses em barricas de carvalho francês.,Meio Seco/Demi-Sec,Rubi,"Amora, cassis, eucalipto, vegetal, leve amadeirado","Médio corpo, taninos macios, acidez agradável, leve amadeirado",15 °C,5 anos,"Quiche de bacon com queijo, nhoque com ragu de carne, quibe de forno recheado, frango assado recheado, polpetone, espetinho de carne com legumes.",14.0,4.0
https://www.wine.com.br/vinhos/bacalhoa-meia-pipa-private-selection-castelao-syrah-2014/prod19693.html,Bacalhôa Meia Pipa Private Selection Castelão Syrah 2014,"Produzido com uvas provenientes de pequenos lotes de vinhas de alta qualidade, da região de Península de Setúbal, esse tinto pontuado expressa a excelência de um dos maiores grupos vitivinícolas de Portugal. É um assemblage de Castelão com Syrah que traz no rótulo o termo Meia Pipa, nome dado às barricas de carvalho no país.",78.9,67.07,15.0,Tinto,"Castelão, Syrah",Portugal,Península de Setúbal,Bacalhôa Vinhos de Portugal,13.50% ABV,8 meses em barricas de carvalho francês de segundo e terceiro uso.,Seco,Rubi,"Ameixa preta, especiarias, menta","Corpo de médio para encorpado, taninos marcantes, boa acidez, saboroso, final agradável",15 °C,5 anos,"Cassoulet, polpetone recheado, polenta cremosa com ragu de rabada, pappardelle com ragu de cordeiro, escalope ao molho de champignons, picanha suína assada com legumes.",48.0,4.0
https://www.wine.com.br/vinhos/senorio-de-aldaz-crianza-d-o-navarra-2015/prod19238.html,Señorío de Aldaz Crianza D.O. Navarra 2015,"Produzido em Navarra, este vinho é classificado como Crianza. Na Espanha, esse termo expressa um indicativo de amadurecimento, que pode variar de região para região. Na D.O. Navarra, um tinto Crianza precisa envelhecer no mínimo 9 meses em barricas de carvalho, e esse rótulo traz 12 meses, se colocando acima do mínimo exigido.",78.9,67.07,15.0,Tinto,"Merlot (40%), Cabernet Sauvignon (40%), Tempranillo (20%)",Espanha,Navarra,Bodegas Vega del Castillo,13.50% ABV,12 meses em barricas de carvalho francês e americano.,Seco,Rubi,"Frutas vermelhas, frutas negras, pimenta, tabaco","Médio corpo, taninos macios, boa acidez, vivaz, com final agradável",15 °C,5 anos,"Filé de carne à parmegiana, risoto à carbonara, fettuccine com molho de ossobuco, iscas de filé ao molho de mostarda, costeletas suínas na brasa, hambúrguer gourmet com queijo e bacon.  ",23.0,3.5
https://www.wine.com.br/vinhos/pueblo-del-sol-reserva-viognier-2017/prod18178.html,Pueblo Del Sol Reserva Viognier 2017,"Com aroma de frutas brancas e amarelas, com notas florais, este branco é frutado, possui corpo de leve para médio e acidez agradável. Elaborado com a branca Viognier, uma variedade que já esteve à beira da extinção, esse vinho possui uma deliciosa presença em boca. Seu nome, Pueblo del Sol, é uma homenagem ao sol, que possui um importante papel na viticultura.",78.7,40.81,48.0,Branco,Viognier (100%),Uruguai,Canelones,Pueblo del Sol,13.50% ABV,Parte do vinho estagiou por 3 meses em barricas de carvalho francês,Seco,Amarelo-claro,"Frutas brancas, frutas amarelas, floral","Frutado, corpo de leve para médio, acidez agradável",8 °C,4 anos,"Filé de congrio ao forno com ervas frescas, espaguete com camarão, brandade de bacalhau, frango assado recheado com farofa, salada de folhas verdes e frutas, queijos frescos.",3.0,3.5
https://www.wine.com.br/vinhos/apothic-dark-2016/prod22617.html,Apothic Dark 2016,"Apothic Dark é um blend de sete variedades de uvas tintas, cada qual acrescentando uma característica para que este tinto marcante e sedutor, de perfil original e personalidade única, mostre a expertise da vinícola californiana Apothic.",89.9,76.42,15.0,Tinto,"Tannat, Petit Verdot, Zinfandel, Cabernet Sauvignon, Teroldego, Petite Sirah",Estados Unidos,Califórnia,Apothic,14.00% ABV,De 3 a 6 meses em carvalho.,Meio Seco/Demi-Sec,Rubi intenso,"Frutas negras maduras, frutas em compota, cacau, especiarias, amadeirado","Corpo de médio para encorpado, acidez agradável, taninos marcantes, traço de doçura",15 °C,5 anos,"Carne assada, costelinha suína ao barbecue, hambúrguer com fritas, lasanha gratinada, pernil de cordeiro com batatas, risoto de cogumelos.",1.0,4.0
https://www.wine.com.br/vinhos/infame-reserva-red-blend-2016/prod22257.html,Infame Reserva Red Blend 2016,"Infame é uma linha da Viña Antagonista, integrante do renomado grupo Tabalí, que te convida a questionar paradigmas. Esse exemplar é para quem conhece o lobo, representado no rótulo, que se sente confortável em qualquer situação e não se conforma com pouco. Pode ter certeza, ele irá adaptar-se às suas harmonizações e todo o tipo de ocasião.",76.4,64.94,15.0,Tinto,"Syrah, Cabernet Sauvignon, Carménère",Chile,Valle Central ,Viña Antagonista,13.50% ABV,Em barricas de carvalho.,Seco,Rubi,"Cereja negra, amora negra, mirtilo, especiarias, herbáceo","Frutado, bom corpo, fresco, taninos presentes",15 °C,5 anos,"Costela bovina assada com especiarias, stinco suíno, galeto recheado, risoto de tomate seco com alho poro, kafta de cordeiro com geleia de hortelã, queijos semiduros.",14.0,4.0
https://www.wine.com.br/vinhos/changyu-reserve-noble-dragon-red-2016/prod20215.html,Changyu Reserve Noble Dragon Red 2016,"Em 1892, o Sr. Zhang Bishi, um chinês no exterior patriótico cuja ambição era para vitalizar sua terra natal pela indústria, investiu na primeira fábrica de vinho industrializados em Yantai, na China. Nasceu a Changyu, pioneira em produzir vinhos no país.
Seu Cabernet recebeu o nome com o significado “todos os rios correm para o mar"".
Uma experiência única!",76.4,41.13,46.0,Tinto,"Cabernet Gernisht (40.00%), Cabernet Sauvignon (40.00%), Outras uvas (20.00%)",China,Yantai,Changyu Pioneer Wine Company,12.50% ABV,Mínimo de 9 meses em carvalho francês.,Meio Seco/Demi-Sec,Rubi,"Frutas vermelhas, especiarias e um leve defumado","Encorpado, frutado, taninos firmes.",16 °C,6 anos,"Carne vermelha, cordeiro, vitela, pato, carne de porco, molhos apimentados, carne de soja. ",11.0,3.0
